x,y,,,,,left_frame_x,left_frame_y,right_frame_x,right_frame_y
1805.68,1055.39,50.3234,82.5459,47.3946,31.0047,1938.55,976.995,1906.32,976.995
1806.22,1054.75,49.7822,81.6581,46.7536,30.5854,1937.66,977.415,1905.78,977.415
1806.48,1052.98,49.5187,81.2259,44.9801,29.4252,1937.23,978.575,1905.52,978.575
1807.04,1052.12,48.9551,80.3015,44.1227,28.8643,1936.3,979.136,1904.96,979.136
1807.03,1051.25,48.9744,80.3331,43.2457,28.2906,1936.33,979.709,1904.97,979.709
1808.37,1050.13,47.6266,78.1223,42.1343,27.5635,1934.12,980.436,1903.63,980.436
1809.07,1048.3,46.9302,76.9799,40.2967,26.3614,1932.98,981.639,1902.93,981.639
1829.71,1044.71,26.2854,43.1161,36.7147,24.0181,1899.12,983.982,1882.29,983.982
1830.39,1043.62,25.6069,42.0032,35.6203,23.3022,1898,984.698,1881.61,984.698
1831.58,1042.68,24.4161,40.05,34.6797,22.6868,1896.05,985.313,1880.42,985.313
1833.23,1041.04,22.767,37.3449,33.0445,21.6171,1893.34,986.383,1878.77,986.383
1833.99,1041.01,22.0072,36.0985,33.0109,21.5951,1892.1,986.405,1878.01,986.405
1835.92,1039.14,20.0781,32.9342,31.1353,20.3681,1888.93,987.632,1876.08,987.632
1837.16,1039.18,18.8432,30.9086,31.1839,20.4,1886.91,987.6,1874.84,987.6
1838.06,1032.31,17.9405,29.428,24.3139,15.9057,1885.43,992.094,1873.94,992.094
1839.11,1031.64,16.8925,27.7088,23.6392,15.4643,1883.71,992.536,1872.89,992.536
1840.72,1031.49,15.2821,25.0674,23.4898,15.3666,1881.07,992.633,1871.28,992.633
1843.08,1031.67,12.9198,21.1924,23.6682,15.4833,1877.19,992.517,1868.92,992.517
1844.74,1031.52,11.2561,18.4635,23.5223,15.3878,1874.46,992.612,1867.26,992.612
1846.01,1031,9.98975,16.3863,22.9996,15.0459,1872.39,992.954,1865.99,992.954
1847.88,1031.61,8.12211,13.3228,23.6061,15.4427,1869.32,992.557,1864.12,992.557
1849.58,1031.65,6.42282,10.5354,23.6469,15.4694,1866.54,992.531,1862.42,992.531
1843.92,1035.26,12.0762,19.8087,27.2636,17.8354,1875.81,990.165,1868.08,990.165
1845.99,1034.42,10.0122,16.4231,26.4229,17.2854,1872.42,990.715,1866.01,990.715
1848.03,1034.1,7.96739,13.069,26.1035,17.0764,1869.07,990.924,1863.97,990.924
1848.73,1033.11,7.27118,11.927,25.1128,16.4284,1867.93,991.572,1863.27,991.572
1849.97,1031.39,6.02529,9.88334,23.3897,15.3011,1865.88,992.699,1862.03,992.699
1851.4,1030.27,4.60231,7.5492,22.2746,14.5716,1863.55,993.428,1860.6,993.428
1852.66,1028.81,3.3384,5.476,20.8119,13.6148,1861.48,994.385,1859.34,994.385
1851.47,1029.75,4.52733,7.42621,21.7498,14.2284,1863.43,993.772,1860.53,993.772
1852.82,1027.63,3.18082,5.21752,19.6306,12.842,1861.22,995.158,1859.18,995.158
1853.64,1026.26,2.36149,3.87357,18.2636,11.9477,1859.87,996.052,1858.36,996.052
1854.74,1025.11,1.25814,2.06373,17.1075,11.1914,1858.06,996.809,1857.26,996.809
1855.63,1024.17,0.366493,0.601162,16.1688,10.5773,1856.6,997.423,1856.37,997.423
1855.42,1023.69,0.578283,0.948563,15.6939,10.2667,1855.42,997.733,1855.05,997.733
1854.77,1023.44,1.23116,2.01949,15.441,10.1012,1854.77,997.899,1853.98,997.899
1848.27,1018.72,7.72902,12.678,10.7198,7.01267,1868.68,1000.99,1863.73,1000.99
1849.2,1018.98,6.80059,11.1551,10.9848,7.18607,1867.16,1000.81,1862.8,1000.81
1849.98,1019.58,6.02112,9.87648,11.5783,7.57431,1865.88,1000.43,1862.02,1000.43
1850.63,1019.01,5.36649,8.80269,11.0051,7.19932,1864.8,1000.8,1861.37,1000.8
1851.41,1019.17,4.58838,7.52636,11.1676,7.30565,1863.53,1000.69,1860.59,1000.69
1851.11,1019.03,4.89299,8.02601,11.0306,7.21603,1864.03,1000.78,1860.89,1000.78
1851.62,1018.81,4.37612,7.17819,10.8072,7.06987,1863.18,1000.93,1860.38,1000.93
1834.11,1023.19,21.8867,35.901,15.191,9.93767,1891.9,998.062,1877.89,998.062
1834.8,1022.39,21.2024,34.7785,14.3932,9.41577,1890.78,998.584,1877.2,998.584
1835.05,1021.35,20.9498,34.3642,13.3501,8.73338,1890.36,999.267,1876.95,999.267
1835.65,1020.45,20.3518,33.3832,12.449,8.14391,1889.38,999.856,1876.35,999.856
1835.89,1019.56,20.1078,32.9829,11.5633,7.56448,1888.98,1000.44,1876.11,1000.44
1836.62,1017.85,19.3833,31.7946,9.85171,6.44481,1887.79,1001.56,1875.38,1001.56
1836.69,1016.49,19.3092,31.6731,8.48834,5.55292,1887.67,1002.45,1875.31,1002.45
1837.4,1014.87,18.6013,30.5119,6.86771,4.49273,1886.51,1003.51,1874.6,1003.51
1831.35,1017.27,24.6528,40.4382,9.26758,6.06269,1896.44,1001.94,1880.65,1001.94
1831.9,1015.58,24.0993,39.5302,7.58073,4.95917,1895.53,1003.04,1880.1,1003.04
1832.14,1014.35,23.8566,39.1321,6.35468,4.15711,1895.13,1003.84,1879.86,1003.84
1833.15,1013.5,22.8464,37.4751,5.49536,3.59496,1893.48,1004.41,1878.85,1004.41
1833.62,1012.97,22.3772,36.7055,4.97333,3.25347,1892.71,1004.75,1878.38,1004.75
1833.87,1012.94,22.1252,36.2922,4.93601,3.22905,1892.29,1004.77,1878.13,1004.77
1834.2,1012.54,21.8034,35.7644,4.54254,2.97164,1891.76,1005.03,1877.8,1005.03
1846.35,1023.84,9.64785,15.8254,15.8386,10.3613,1871.83,997.639,1865.65,997.639
1846.64,1023.87,9.35959,15.3526,15.8661,10.3793,1871.35,997.621,1865.36,997.621
1847.22,1023.94,8.77918,14.4006,15.9364,10.4253,1870.4,997.575,1864.78,997.575
1847.58,1024.01,8.42467,13.8191,16.0076,10.4719,1869.82,997.528,1864.42,997.528
1848.54,1024.35,7.4646,12.2442,16.3527,10.6977,1868.24,997.302,1863.46,997.302
1849.41,1024.07,6.58947,10.8088,16.0687,10.5118,1866.81,997.488,1862.59,997.488
1850.28,1024.01,5.72262,9.38685,16.0101,10.4735,1865.39,997.527,1861.72,997.527
1847.52,1031.73,8.47598,13.9032,23.7318,15.5249,1869.9,992.475,1864.48,992.475
1848.38,1031.09,7.6173,12.4947,23.0931,15.1071,1868.49,992.893,1863.62,992.893
1849.43,1030.21,6.56853,10.7744,22.2054,14.5264,1866.77,993.474,1862.57,993.474
1850.21,1028.96,5.79401,9.50397,20.9581,13.7104,1865.5,994.29,1861.79,994.29
1851.34,1028.01,4.66117,7.64575,20.0139,13.0928,1863.65,994.907,1860.66,994.907
1851.67,1026.7,4.33089,7.10399,18.7018,12.2343,1863.1,995.766,1860.33,995.766
1852.41,1025.02,3.58544,5.88122,17.0223,11.1357,1861.88,996.864,1859.59,996.864
1846.17,1031.17,9.83462,16.1318,23.1711,15.1581,1872.13,992.842,1865.83,992.842
1846.82,1030.1,9.17632,15.052,22.0959,14.4548,1871.05,993.545,1865.18,993.545
1847.34,1029.41,8.66191,14.2082,21.4071,14.0042,1870.21,993.996,1864.66,993.996
1848.14,1028.25,7.86285,12.8975,20.2473,13.2454,1868.9,994.755,1863.86,994.755
1848.87,1027.81,7.13227,11.6991,19.811,12.96,1867.7,995.04,1863.13,995.04
1848.89,1027.4,7.11207,11.666,19.4011,12.6918,1867.67,995.308,1863.11,995.308
1849.34,1026.86,6.65618,10.9182,18.8612,12.3386,1866.92,995.661,1862.66,995.661
1836.26,1031.65,19.7401,32.3798,23.6499,15.4713,1888.38,992.529,1875.74,992.529
1836.85,1031.59,19.1518,31.4148,23.5937,15.4346,1887.41,992.565,1875.15,992.565
1836.48,1031.53,19.517,32.0139,23.5348,15.3961,1888.01,992.604,1875.52,992.604
1837.02,1031.5,18.9823,31.1367,23.5031,15.3753,1887.14,992.625,1874.98,992.625
1837.16,1031.46,18.844,30.9099,23.4623,15.3486,1886.91,992.651,1874.84,992.651
1837.87,1031.5,18.1297,29.7383,23.4962,15.3708,1885.74,992.629,1874.13,992.629
1838.42,1031,17.5804,28.8373,23.0035,15.0485,1884.84,992.952,1873.58,992.952
1816,1032.76,40.001,65.614,24.755,16.1943,1921.61,991.806,1896,991.806
1816.46,1032.16,39.5379,64.8544,24.1559,15.8024,1920.85,992.198,1895.54,992.198
1817.38,1031.59,38.6157,63.3416,23.5912,15.4329,1919.34,992.567,1894.62,992.567
1817.55,1030.83,38.4523,63.0736,22.8328,14.9368,1919.07,993.063,1894.45,993.063
1818.62,1030.22,37.3786,61.3125,22.2208,14.5365,1917.31,993.464,1893.38,993.464
1819.27,1029.35,36.7272,60.2439,21.3501,13.9668,1916.24,994.033,1892.73,994.033
1820.67,1029.03,35.3326,57.9564,21.0269,13.7554,1913.96,994.245,1891.33,994.245
1818.05,1029.53,37.9457,62.2426,21.5294,14.0841,1918.24,993.916,1893.95,993.916
1818.86,1028.93,37.1412,60.923,20.9294,13.6916,1916.92,994.308,1893.14,994.308
1819.54,1028.8,36.4561,59.7992,20.7982,13.6058,1915.8,994.394,1892.46,994.394
1820.97,1028.35,35.0302,57.4603,20.3465,13.3103,1913.46,994.69,1891.03,994.69
1821.98,1028.08,34.0217,55.8061,20.0835,13.1382,1911.81,994.862,1890.02,994.862
1822.63,1028.4,33.3736,54.743,20.4015,13.3463,1910.74,994.654,1889.37,994.654
1823.25,1028.11,32.7515,53.7226,20.1138,13.1581,1909.72,994.842,1888.75,994.842
1823.56,1027.95,32.4399,53.2115,19.951,13.0516,1909.21,994.948,1888.44,994.948
1809.56,1031.62,46.437,76.171,23.6168,15.4497,1932.17,992.55,1902.44,992.55
1810.24,1031.53,45.7596,75.0599,23.5256,15.39,1931.06,992.61,1901.76,992.61
1810.82,1031.4,45.1828,74.1137,23.3977,15.3064,1930.11,992.694,1901.18,992.694
1811.77,1031.6,44.2344,72.558,23.6016,15.4397,1928.56,992.56,1900.23,992.56
1811.93,1031.73,44.0676,72.2845,23.7323,15.5252,1928.28,992.475,1900.07,992.475
1812.42,1031.93,43.5801,71.4847,23.9331,15.6566,1927.48,992.343,1899.58,992.343
1813.17,1032.69,42.8305,70.2552,24.6931,16.1538,1926.26,991.846,1898.83,991.846
1808.71,1036.06,47.2927,77.5745,28.0616,18.3574,1933.57,989.643,1903.29,989.643
1809.25,1036.41,46.7456,76.6772,28.4065,18.583,1932.68,989.417,1902.75,989.417
1809.62,1036.59,46.3777,76.0736,28.5892,18.7025,1932.07,989.297,1902.38,989.297
1809.8,1037.05,46.2,75.7823,29.0511,19.0047,1931.78,988.995,1902.2,988.995
1810.16,1037.65,45.8388,75.1897,29.647,19.3945,1931.19,988.605,1901.84,988.605
1810.83,1037.67,45.1739,74.0991,29.6665,19.4073,1930.1,988.593,1901.17,988.593
1811.17,1037.68,44.8349,73.5431,29.6757,19.4133,1929.54,988.587,1900.83,988.587
1820.21,1038.53,35.7884,58.704,30.5312,19.973,1914.7,988.027,1891.79,988.027
1820.36,1038.44,35.6374,58.4563,30.4398,19.9131,1914.46,988.087,1891.64,988.087
1820.83,1037.75,35.17,57.6896,29.7539,19.4644,1913.69,988.536,1891.17,988.536
1820.99,1037.28,35.0132,57.4325,29.275,19.1512,1913.43,988.849,1891.01,988.849
1821.26,1036.95,34.7375,56.9802,28.9504,18.9388,1912.98,989.061,1890.74,989.061
1821.06,1036.27,34.939,57.3108,28.2687,18.4929,1913.31,989.507,1890.94,989.507
1820.83,1035.7,35.1714,57.6919,27.6953,18.1178,1913.69,989.882,1891.17,989.882
1820.88,1035.58,35.117,57.6028,27.5841,18.045,1913.6,989.955,1891.12,989.955
1816.59,1035.26,39.4083,64.6418,27.2595,17.8327,1920.64,990.167,1895.41,990.167
1816.07,1034.5,39.9308,65.4987,26.4971,17.3339,1921.5,990.666,1895.93,990.666
1815.26,1034.59,40.7401,66.8264,26.5916,17.3957,1922.83,990.604,1896.74,990.604
1814.41,1034.03,41.5868,68.2151,26.0303,17.0285,1924.22,990.971,1897.59,990.971
1813.94,1033.86,42.0589,68.9895,25.8566,16.9149,1924.99,991.085,1898.06,991.085
1813.42,1033.93,42.5812,69.8463,25.9345,16.9659,1925.85,991.034,1898.58,991.034
1812.85,1034.21,43.1461,70.7729,26.2105,17.1464,1926.77,990.854,1899.15,990.854
1792.29,1056.28,63.7117,104.507,48.2753,31.5808,1960.51,976.419,1919.71,976.419
1791.62,1056.33,64.3757,105.596,48.3296,31.6163,1961.6,976.384,1920.38,976.384
1791.36,1056.15,64.6357,106.023,48.1523,31.5003,1962.02,976.5,1920.64,976.5
1791.87,1055.86,64.1285,105.19,47.8572,31.3073,1961.19,976.693,1920.13,976.693
1791.88,1055.54,64.1223,105.18,47.5441,31.1025,1961.18,976.898,1920.12,976.898
1792.34,1055.41,63.6592,104.421,47.4092,31.0142,1960.42,976.986,1919.66,976.986
1793.21,1055.2,62.7891,102.993,47.2012,30.8782,1958.99,977.122,1918.79,977.122
1792.34,1056.97,63.6623,104.426,48.9732,32.0374,1960.43,975.963,1919.66,975.963
1793.09,1056.51,62.9136,103.198,48.5126,31.736,1959.2,976.264,1918.91,976.264
1793.75,1055.93,62.2518,102.112,47.9251,31.3517,1958.11,976.648,1918.25,976.648
1794.38,1055,61.6196,101.075,47.0008,30.7471,1957.08,977.253,1917.62,977.253
1794.59,1054.63,61.4143,100.738,46.6346,30.5075,1956.74,977.492,1917.41,977.492
1794.6,1054.25,61.4021,100.718,46.2513,30.2567,1956.72,977.743,1917.4,977.743
1794.98,1053.71,61.0173,100.087,45.7092,29.9021,1956.09,978.098,1917.02,978.098
1796.18,1053.87,59.8234,98.1289,45.8701,30.0074,1954.13,977.993,1915.82,977.993
1796.31,1053.65,59.6856,97.9028,45.6526,29.8651,1953.9,978.135,1915.69,978.135
1796.35,1053.62,59.6467,97.839,45.6165,29.8415,1953.84,978.158,1915.65,978.158
1796.13,1054.28,59.8736,98.2111,46.2804,30.2758,1954.21,977.724,1915.87,977.724
1795.72,1054.8,60.2768,98.8724,46.7986,30.6148,1954.87,977.385,1916.28,977.385
1795,1055.02,60.9961,100.052,47.0207,30.7601,1956.05,977.24,1917,977.24
1795.36,1055.47,60.6439,99.4746,47.4652,31.0509,1955.47,976.949,1916.64,976.949
1793.74,1052.71,62.2551,102.118,44.7057,29.2456,1958.12,978.754,1918.26,978.754
1793.85,1052.97,62.1459,101.938,44.9748,29.4217,1957.94,978.578,1918.15,978.578
1793.99,1053.04,62.0064,101.71,45.0375,29.4627,1957.71,978.537,1918.01,978.537
1793.72,1053.31,62.2826,102.163,45.3141,29.6437,1958.16,978.356,1918.28,978.356
1793.79,1053.26,62.2088,102.042,45.26,29.6083,1958.04,978.392,1918.21,978.392
1794.48,1053.13,61.5234,100.917,45.1297,29.5231,1956.92,978.477,1917.52,978.477
1794.85,1052.65,61.1502,100.305,44.647,29.2072,1956.31,978.793,1917.15,978.793
1794.92,1052.54,61.0794,100.189,44.5351,29.1341,1956.19,978.866,1917.08,978.866
1796.23,1046.61,59.7715,98.0437,38.6078,25.2565,1954.04,982.744,1915.77,982.744
1796.86,1045.9,59.1446,97.0153,37.8971,24.7916,1953.02,983.208,1915.14,983.208
1797.31,1045.35,58.6859,96.2629,37.353,24.4357,1952.26,983.564,1914.69,983.564
1797.93,1045.06,58.0714,95.255,37.0584,24.243,1951.25,983.757,1914.07,983.757
1798.38,1044.1,57.6158,94.5076,36.0991,23.6154,1950.51,984.385,1913.62,984.385
1799.25,1043.65,56.7497,93.087,35.6488,23.3208,1949.09,984.679,1912.75,984.679
1793.72,1049.93,62.2768,102.153,41.9334,27.4321,1958.15,980.568,1918.28,980.568
1794.64,1049.58,61.3622,100.653,41.5825,27.2026,1956.65,980.797,1917.36,980.797
1795.47,1049.11,60.5322,99.2914,41.1127,26.8952,1955.29,981.105,1916.53,981.105
1796.33,1048.55,59.6703,97.8776,40.5489,26.5263,1953.88,981.474,1915.67,981.474
1796.9,1048.26,59.101,96.9438,40.2629,26.3393,1952.94,981.661,1915.1,981.661
1798.13,1047.99,57.8723,94.9285,39.9869,26.1587,1950.93,981.841,1913.87,981.841
1799,1047.69,56.9965,93.4919,39.6851,25.9613,1949.49,982.039,1913,982.039
1799.24,1047.44,56.7606,93.1049,39.443,25.8029,1949.1,982.197,1912.76,982.197
1789.04,1042.74,66.9584,109.832,34.7406,22.7267,1965.83,985.273,1922.96,985.273
1789.6,1042.26,66.4045,108.924,34.2595,22.4119,1964.92,985.588,1922.4,985.588
1790.19,1041.59,65.8137,107.955,33.5939,21.9765,1963.95,986.023,1921.81,986.023
1790.35,1041.36,65.6546,107.694,33.3562,21.821,1963.69,986.179,1921.65,986.179
1791.2,1041.29,64.8011,106.294,33.2945,21.7807,1962.29,986.219,1920.8,986.219
1791.28,1040.86,64.7194,106.16,32.8622,21.4979,1962.16,986.502,1920.72,986.502
1792.03,1040.67,63.9669,104.925,32.6749,21.3754,1960.93,986.625,1919.97,986.625
1789,1053.97,66.999,109.899,45.9734,30.075,1965.9,977.925,1923,977.925
1789.3,1054.11,66.6965,109.403,46.1146,30.1673,1965.4,977.833,1922.7,977.833
1790.18,1054.12,65.8227,107.97,46.1177,30.1694,1963.97,977.831,1921.82,977.831
1790.65,1054.17,65.3483,107.191,46.1725,30.2052,1963.19,977.795,1921.35,977.795
1791.24,1054.58,64.7581,106.223,46.5813,30.4727,1962.22,977.527,1920.76,977.527
1791.59,1054.63,64.4056,105.645,46.6283,30.5034,1961.65,977.497,1920.41,977.497
1792.12,1054.76,63.8788,104.781,46.7596,30.5893,1960.78,977.411,1919.88,977.411
1789.02,1046.76,66.9756,109.861,38.7633,25.3582,1965.86,982.642,1922.98,982.642
1789.65,1047.1,66.3484,108.832,39.1018,25.5797,1964.83,982.42,1922.35,982.42
1790.09,1047.14,65.9094,108.112,39.1358,25.6019,1964.11,982.398,1921.91,982.398
1789.48,1047.71,66.5178,109.11,39.7122,25.979,1965.11,982.021,1922.52,982.021
1789.05,1048.42,66.9502,109.819,40.4238,26.4446,1965.82,981.555,1922.95,981.555
1789.26,1048.79,66.7378,109.471,40.7932,26.6862,1965.47,981.314,1922.74,981.314
1788.99,1049.42,67.0104,109.918,41.4181,27.095,1965.92,980.905,1923.01,980.905
1788.1,1049.58,67.903,111.382,41.5752,27.1978,1967.38,980.802,1923.9,980.802
1790.65,1050.06,65.3512,107.196,42.0558,27.5121,1963.2,980.488,1921.35,980.488
1789.94,1050.15,66.061,108.36,42.1492,27.5733,1964.36,980.427,1922.06,980.427
1789.39,1050.3,66.612,109.264,42.2957,27.6691,1965.26,980.331,1922.61,980.331
1789.04,1050.3,66.9571,109.83,42.2997,27.6717,1965.83,980.328,1922.96,980.328
1788.63,1050.18,67.3652,110.5,42.1785,27.5924,1966.5,980.408,1923.37,980.408
1787.97,1050.01,68.0305,111.591,42.012,27.4835,1967.59,980.516,1924.03,980.516
1787.4,1049.52,68.5981,112.522,41.5218,27.1628,1968.52,980.837,1924.6,980.837
1778.4,1048.75,77.5977,127.284,40.7509,26.6585,1983.28,981.341,1933.6,981.341
1778.54,1048.12,77.4623,127.062,40.1246,26.2488,1983.06,981.751,1933.46,981.751
1778.09,1047.48,77.9092,127.795,39.483,25.8291,1983.8,982.171,1933.91,982.171
1777.62,1047.42,78.3776,128.563,39.4197,25.7877,1984.56,982.212,1934.38,982.212
1777.49,1047.42,78.5098,128.78,39.4214,25.7887,1984.78,982.211,1934.51,982.211
1776.63,1047.6,79.3669,130.186,39.596,25.903,1986.19,982.097,1935.37,982.097
1776.14,1047.52,79.8555,130.988,39.5164,25.8509,1986.99,982.149,1935.86,982.149
1782.78,1046.66,73.2156,120.096,38.6572,25.2888,1976.1,982.711,1929.22,982.711
1782.07,1047.29,73.928,121.265,39.2855,25.6998,1977.26,982.3,1929.93,982.3
1781.95,1047.75,74.0549,121.473,39.7453,26.0007,1977.47,981.999,1930.05,981.999
1781.51,1048.28,74.4923,122.19,40.2827,26.3522,1978.19,981.648,1930.49,981.648
1781.09,1048.99,74.9108,122.877,40.987,26.8129,1978.88,981.187,1930.91,981.187
1780.55,1050.05,75.4492,123.76,42.0457,27.5055,1979.76,980.494,1931.45,980.494
1780.11,1050.67,75.89,124.483,42.6712,27.9147,1980.48,980.085,1931.89,980.085
1800.93,1038.24,55.0743,90.3388,30.2407,19.7829,1946.34,988.217,1911.07,988.217
1800.29,1038.85,55.7085,91.3791,30.8526,20.1832,1947.38,987.817,1911.71,987.817
1800.04,1039.29,55.9571,91.7869,31.2891,20.4688,1947.79,987.531,1911.96,987.531
1799.41,1039.72,56.5934,92.8306,31.7181,20.7494,1948.83,987.251,1912.59,987.251
1799.78,1039.64,56.2151,92.2101,31.6376,20.6967,1948.21,987.303,1912.22,987.303
1799.49,1039.64,56.5081,92.6907,31.6435,20.7006,1948.69,987.299,1912.51,987.299
1799.05,1039.48,56.9508,93.4168,31.4758,20.5909,1949.42,987.409,1912.95,987.409
1837.24,1037.45,18.7637,30.7783,29.4543,19.2685,1886.78,988.732,1874.76,988.732
1836.67,1037.22,19.3289,31.7053,29.2209,19.1158,1887.71,988.884,1875.33,988.884
1836.48,1037.2,19.5191,32.0173,29.1985,19.1011,1888.02,988.899,1875.52,988.899
1837.03,1037.01,18.972,31.1198,29.0105,18.9782,1887.12,989.022,1874.97,989.022
1836.56,1037.15,19.4384,31.8849,29.1518,19.0706,1887.88,988.929,1875.44,988.929
1836.94,1037.63,19.0637,31.2704,29.6257,19.3806,1887.27,988.619,1875.06,988.619
1836.95,1037.87,19.0484,31.2452,29.8716,19.5415,1887.25,988.459,1875.05,988.459
1836.46,1038.66,19.54,32.0516,30.6607,20.0577,1888.05,987.942,1875.54,987.942
1841.56,1041.26,14.4358,23.6792,33.2622,21.7595,1879.68,986.24,1870.44,986.24
1841.32,1042.08,14.6849,24.0878,34.077,22.2925,1880.09,985.707,1870.68,985.707
1841.1,1042.53,14.9024,24.4446,34.5254,22.5859,1880.44,985.414,1870.9,985.414
1841.24,1043.04,14.7609,24.2125,35.0352,22.9194,1880.21,985.081,1870.76,985.081
1841.11,1043.51,14.8933,24.4295,35.5102,23.2301,1880.43,984.77,1870.89,984.77
1840.7,1043.96,15.2955,25.0893,35.959,23.5237,1881.09,984.476,1871.3,984.476
1840.49,1044.05,15.51,25.4413,36.0491,23.5827,1881.44,984.417,1871.51,984.417
1854.11,1042.66,1.89286,3.10487,34.657,22.672,1854.11,985.328,1852.9,985.328
1853.72,1042.38,2.27656,3.73426,34.3844,22.4937,1853.72,985.506,1852.27,985.506
1853.89,1042.11,2.1125,3.46515,34.1091,22.3135,1853.89,985.686,1852.53,985.686
1853.9,1041.85,2.1041,3.45137,33.849,22.1434,1853.9,985.857,1852.55,985.857
1853.52,1042.16,2.47516,4.06003,34.1639,22.3494,1853.52,985.651,1851.94,985.651
1853.43,1041.78,2.57296,4.22045,33.7845,22.1012,1853.43,985.899,1851.78,985.899
1853.3,1041.51,2.70357,4.43469,33.5098,21.9215,1853.3,986.079,1851.57,986.079
1854.27,1035.61,1.73194,2.84092,27.6086,18.0611,1858.84,989.939,1857.73,989.939
1854.42,1035.41,1.57782,2.58812,27.407,17.9292,1858.59,990.071,1857.58,990.071
1853.52,1035.39,2.47846,4.06543,27.3867,17.9159,1860.07,990.084,1858.48,990.084
1853.55,1035.51,2.45311,4.02385,27.5097,17.9964,1860.02,990.004,1858.45,990.004
1852.85,1035.92,3.15004,5.16704,27.9183,18.2637,1861.17,989.736,1859.15,989.736
1852.23,1036.21,3.7688,6.182,28.2055,18.4515,1862.18,989.548,1859.77,989.548
1851.57,1036.36,4.42589,7.25982,28.3562,18.5501,1863.26,989.45,1860.43,989.45
1851.78,1035.72,4.22426,6.92908,27.7225,18.1356,1862.93,989.864,1860.22,989.864
1851.16,1036.32,4.83896,7.93739,28.3162,18.5239,1863.94,989.476,1860.84,989.476
1850.4,1036.9,5.60478,9.19357,28.8956,18.903,1865.19,989.097,1861.6,989.097
1849.74,1037.01,6.25843,10.2657,29.006,18.9752,1866.27,989.025,1862.26,989.025
1849.58,1037.53,6.42356,10.5366,29.5302,19.3181,1866.54,988.682,1862.42,988.682
1848.61,1038.08,7.39176,12.1248,30.0791,19.6772,1868.12,988.323,1863.39,988.323
1848.3,1038.48,7.69576,12.6234,30.4767,19.9373,1868.62,988.063,1863.7,988.063
1817.82,1043.15,38.1842,62.6338,35.15,22.9945,1918.63,985.006,1894.18,985.006
1817.65,1043.41,38.3466,62.9002,35.4109,23.1652,1918.9,984.835,1894.35,984.835
1817.6,1043.48,38.4,62.9878,35.4787,23.2095,1918.99,984.79,1894.4,984.79
1817.73,1043.86,38.2675,62.7704,35.8644,23.4618,1918.77,984.538,1894.27,984.538
1818.09,1043.81,37.9146,62.1917,35.8116,23.4273,1918.19,984.573,1893.91,984.573
1817.89,1044.21,38.109,62.5105,36.2108,23.6884,1918.51,984.312,1894.11,984.312
1818.11,1043.96,37.8874,62.147,35.956,23.5217,1918.15,984.478,1893.89,984.478
1820.32,1051.68,35.6769,58.521,43.6839,28.5772,1914.52,979.423,1891.68,979.423
1820.17,1051.71,35.8332,58.7775,43.7069,28.5923,1914.78,979.408,1891.83,979.408
1819.84,1051.22,36.1583,59.3108,43.22,28.2737,1915.31,979.726,1892.16,979.726
1820.26,1051.13,35.7429,58.6294,43.1293,28.2144,1914.63,979.786,1891.74,979.786
1820.17,1050.62,35.8322,58.7759,42.6212,27.882,1914.78,980.118,1891.83,980.118
1820.22,1050.52,35.7756,58.683,42.525,27.8191,1914.68,980.181,1891.78,980.181
1820.09,1050.13,35.9114,58.9057,42.1347,27.5638,1914.91,980.436,1891.91,980.436
1820.1,1049.77,35.9049,58.895,41.7694,27.3248,1914.9,980.675,1891.9,980.675
1847.4,1048.68,8.59841,14.104,40.6825,26.6138,1870.1,981.386,1864.6,981.386
1847.86,1048.27,8.13548,13.3447,40.2734,26.3461,1869.34,981.654,1864.14,981.654
1847.97,1048.04,8.02527,13.1639,40.0387,26.1926,1869.16,981.807,1864.03,981.807
1847.91,1047.92,8.08609,13.2637,39.9173,26.1132,1869.26,981.887,1864.09,981.887
1847.51,1047.58,8.49021,13.9266,39.5772,25.8907,1869.93,982.109,1864.49,982.109
1848.09,1047.6,7.90695,12.9698,39.5987,25.9048,1868.97,982.095,1863.91,982.095
1848.4,1047.8,7.60295,12.4712,39.7976,26.0349,1868.47,981.965,1863.6,981.965
1849.95,1047.77,6.04925,9.92263,39.7728,26.0186,1865.92,981.981,1862.05,981.981
1850.29,1047.75,5.70881,9.36421,39.7526,26.0054,1865.36,981.995,1861.71,981.995
1850.79,1047.72,5.20928,8.54483,39.7179,25.9828,1864.54,982.017,1861.21,982.017
1850.9,1047.61,5.10392,8.372,39.6072,25.9103,1864.37,982.09,1861.1,982.09
1850.88,1047.69,5.11911,8.39692,39.689,25.9638,1864.4,982.036,1861.12,982.036
1851.34,1047.79,4.66358,7.6497,39.7901,26.03,1863.65,981.97,1860.66,981.97
1851.48,1047.89,4.52239,7.41811,39.8923,26.0968,1863.42,981.903,1860.52,981.903
1853.88,1053.86,2.12254,3.48162,45.856,29.9981,1853.88,978.002,1852.52,978.002
1853.82,1053.92,2.17652,3.57016,45.9184,30.039,1853.82,977.961,1852.43,977.961
1853.84,1053.92,2.15597,3.53645,45.9216,30.0411,1853.84,977.959,1852.46,977.959
1853.7,1053.93,2.30165,3.77542,45.9264,30.0442,1853.7,977.956,1852.22,977.956
1853.58,1053.78,2.42194,3.97273,45.7779,29.9471,1853.58,978.053,1852.03,978.053
1853.51,1053.76,2.49208,4.08778,45.7627,29.9371,1853.51,978.063,1851.91,978.063
